Time,Event,EventTime,U,Beta,G1_1,G1_2,X1_1,X1_2,XX1,SS,gg1,z1,chi,G11,G22,rho,delta
1.74,NaN,NaN,-3.75583525649199e-06,1,-0.998177897611199,-1,-0.00131322814487176,9.88804620540442e-05,304.879487827176,3.04879487827176,0.00675890851433542,-0.00137033548109118,0.0197761803696667,0.439848339870781,0.0219971004326941,0.631419842792079,0.0514198427920787
1.75,NaN,NaN,-3.75583525649199e-06,1,-0.998249280727141,-1,-0.00126247468569987,8.69247080951634e-05,279.70169364351,2.7970169364351,0.0243130812573766,-0.00131322814487176,0.0197761803696667,0.432316670413624,0.0232724609368165,0.633488329056683,0.0534883290566833
1.76,NaN,NaN,-3.75583525649199e-06,1,-0.998317869675382,-1,-0.00121774985696659,7.56422106560178e-05,258.210263259042,2.58210263259042,0.0490780299078042,-0.00126247468569987,0.0197761803696667,0.381274084952887,0.0284020332138447,0.634069762541173,0.0540697625411729
1.77,1,0.04,-3.02806358454837e-06,0,-0.998383773647888,-1,-0.00117871100178161,8.02252075242365e-05,239.959885815099,2.39959885815099,0,-0.00121774985696659,0.0197761803501466,0.415466111443945,0.0278331394128283,0.635532530498321,0.0555325304983213
1.78,NaN,NaN,-3.02806358454837e-06,1,-0.998447097583458,-1,-0.00113741968701771,6.87672006429948e-05,225.052214382586,2.25052214382586,0.00239735812099571,-0.00117871100178161,0.0197761803501466,0.383968966157816,0.0289070754691651,0.634330311850988,0.0543303118509883
1.79,NaN,NaN,-3.02806358454837e-06,1,-0.998507942332327,-1,-0.0011018986670092,5.80425464021613e-05,209.285922366798,2.09285922366798,0.0104846761922871,-0.00113741968701771,0.0197761803501466,0.410308259265658,0.0294893476276074,0.634280117302469,0.054280117302469
1.8,NaN,NaN,-3.02806358454837e-06,1,-0.998566404814467,-1,-0.00107177549514111,4.80535727602738e-05,196.156334566723,1.96156334566723,0.0220707858021506,-0.0011018986670092,0.0197761803501466,0.439232036770663,0.0310765901129764,0.63348279491932,0.0534827949193204
1.81,NaN,NaN,-3.02806358454837e-06,1,-0.998622578171854,-1,-0.00104667693326583,3.86740837612952e-05,185.330659848362,1.85330659848362,0.0352869558084215,-0.00107177549514111,0.0197761803501466,0.407785379222481,0.0319620047826336,0.63712840172409,0.0571284017240904
1.82,1,0.05,-2.52782528388336e-06,1,-0.998676551914886,-1,-0.00102629321445192,3.00034225725412e-05,176.51695414668,1.7651695414668,0,-0.00104667693326583,0.0197761803379682,0.446248362599371,0.0363277681409973,0.636190015176767,0.0561900151767675
1.83,NaN,NaN,-2.52782528388336e-06,1,-0.99872841206321,-1,-0.0010102652099512,2.19541102181743e-05,169.489313625251,1.69489313625251,0.000722805737460226,-0.00102629321445192,0.0197761803379682,0.434808196442877,0.0364958086882447,0.637908443137948,0.0579084431379482
1.84,NaN,NaN,-2.52782528388336e-06,0,-0.998778241281131,-1,-0.000998277889632157,2.983607304303e-05,164.031730623567,1.64031730623567,0.00232412781792631,-0.0010102652099512,0.0197761803379682,0.449658183969501,0.039954698252235,0.634621863265049,0.0546218632650491
1.85,NaN,NaN,-2.52782528388336e-06,0,-0.998826119007838,-1,-0.000982361575221009,3.68099663822098e-05,160.379804305548,1.60379804305548,0.00387439307726914,-0.000998277889632157,0.0197761803379682,0.447820419888592,0.0444455734281093,0.636232546633044,0.0562325466330443
1.86,NaN,NaN,-2.52782528388336e-06,1,-0.998872121582616,-1,-0.000962974230454684,2.75973763700698e-05,155.504146334348,1.55504146334348,0.00665595847137911,-0.000982361575221009,0.0197761803379682,0.433333921092033,0.0435147925693303,0.639639271774684,0.0596392717746837
1.87,NaN,NaN,-2.52782528388336e-06,1,-0.998916322365245,-1,-0.000948212568039194,1.91687222992557e-05,149.20622615263,1.4920622615263,0.0114795379540967,-0.000962974230454684,0.0197761803379682,0.379417574416415,0.0484401561619481,0.63726111671231,0.0572611167123099
1.88,NaN,NaN,-2.52782528388336e-06,1,-0.998958791851778,-1,-0.000937679994321527,1.13827088582902e-05,144.463935814743,1.44463935814743,0.0160834712158468,-0.000948212568039194,0.0197761803379682,0.411682573006056,0.043912149677344,0.639430819393336,0.0594308193933357
1.89,NaN,NaN,-2.52782528388336e-06,1,-0.998999597785841,-1,-0.00093105095989806,4.29807255821184e-06,141.084374227116,1.41084374227116,0.0199123587429086,-0.000937679994321527,0.0197761803379682,0.441877346087241,0.0495680843234483,0.638239512048306,0.058239512048306
1.9,NaN,NaN,-2.52782528388336e-06,1,-0.999038805265659,-1,-0.000927970872659056,-2.07866570622994e-06,138.925484193601,1.38925484193601,0.0226235923099374,-0.00093105095989806,0.0197761803379682,0.369697228562105,0.0455585658734941,0.635482064180881,0.0554820641808814
1.91,NaN,NaN,-2.52782528388336e-06,1,-0.999076476846952,-1,-0.000928082234639512,-7.90945597474571e-06,137.854193052263,1.37854193052263,0.0240768810547962,-0.000927970872659056,0.0197761803379682,0.374141615481873,0.052615631565038,0.638000446361739,0.0580004463617389
1.92,NaN,NaN,-2.52782528388336e-06,1,-0.999112672641851,-1,-0.000931108880392245,-1.32742204107148e-05,137.747567144995,1.37747567144994,0.0242909054718696,-0.000928082234639512,0.0197761803379682,0.426862660929673,0.0478722720339049,0.642903450475779,0.0629034504757795
1.93,NaN,NaN,-2.52782528388336e-06,1,-0.99914745041401,-1,-0.000936814881717211,-1.80634460375819e-05,138.520032774238,1.38520032774238,0.0233611930519074,-0.000931108880392245,0.0197761803379682,0.425993483717965,0.0507653788432475,0.642519285070925,0.0625192850709253
1.94,NaN,NaN,-2.52782528388336e-06,1,-0.999180865670028,-1,-0.000944909789854284,-2.23131546017638e-05,140.110647111664,1.40110647111664,0.0214405255109258,-0.000936814881717211,0.0197761803379682,0.39017099667552,0.0612793797275087,0.642354955830202,0.0623549558302024
1.95,NaN,NaN,-2.52782528388336e-06,1,-0.999212971747347,-1,-0.000955121457365312,-2.60981128089045e-05,142.444495814398,1.42444495814398,0.0187665917663531,-0.000944909789854284,0.0197761803379682,0.358663715585983,0.0620079992390694,0.644053000177737,0.0640530001777367
1.96,NaN,NaN,-2.52782528388336e-06,1,-0.999243819898746,-1,-0.000967215392312399,-2.93479190892549e-05,145.454621571358,1.45454621571358,0.0156061098789599,-0.000955121457365312,0.0197761803379682,0.361232509584787,0.0631761645673066,0.641765916845265,0.0617659168452649
