Time,Event,EventTime,U,Beta,G1_1,G1_2,X1_1,X1_2,XX1,SS,gg1,z1,G11,G22,rho,delta
8.36,NaN,NaN,-1.2295207431895e-06,1,-0.999999999999994,-1,-0.000583537266991446,-5.16036281500037e-05,0.272287855709061,13.614392785453,0.0164260770028762,-0.000561559349348481,0.101011314033308,0.0230628054324906,0.599734597163775,0.0197345971637749
8.37,NaN,NaN,-1.2295207431895e-06,1,-0.999999999999994,-1,-0.000596146809714608,-5.23083171192183e-05,0.293876326682265,14.6938163341132,0.0710997074097681,-0.000583537266991446,0.109473231607365,0.0228148600199019,0.600482222564653,0.0204822225646527
8.38,NaN,NaN,-1.2295207431895e-06,1,-0.999999999999995,-1,-0.000595883001400728,-4.99686939317469e-05,0.306744996746624,15.3372498373312,0.121228524711451,-0.000596146809714608,0.104678491114486,0.0214137778712929,0.600078522200602,0.0200785222006015
8.39,NaN,NaN,-1.2295207431895e-06,1,-0.999999999999995,-1,-0.000616655183739594,-5.27130990258048e-05,0.306647955794663,15.3323977897332,0.120322657314934,-0.000595883001400728,0.0918438129365467,0.0236661509652084,0.598971032393564,0.0189710323935638
8.4,NaN,NaN,-1.2295207431895e-06,1,-0.999999999999995,-1,-0.00063292259453358,-5.37878000504214e-05,0.328321561098448,16.4160780549224,0.232396213066693,-0.000616655183739594,0.0998373311583315,0.0222974309581521,0.6002134050815,0.0202134050814999
8.41,1,0.65,-1.23960634490356e-06,1,-0.999999999999995,-1,-0.000630782494489834,-5.07546799736285e-05,0.345897614214854,17.2948807107427,0,-0.00063292259453358,0.104804656733569,0.0246918826036942,0.601888534657437,0.021888534657437
8.42,NaN,NaN,-1.23960634490356e-06,1,-0.999999999999995,-1,-0.000648579027431566,-5.25050151961653e-05,0.343790535769958,17.1895267884979,0.000193037101339133,-0.000630782494489834,0.0967767357137076,0.023493393192775,0.60263423705322,0.0226342370532204
8.43,NaN,NaN,-1.23960634490356e-06,1,-0.999999999999996,-1,-0.000667902502860666,-5.40297512376244e-05,0.363436945758725,18.1718472879363,0.0108700257499729,-0.000648579027431566,0.0903372943001833,0.0246887908621167,0.600462663674079,0.0204626636740785
8.44,NaN,NaN,-1.23960634490356e-06,1,-0.999999999999996,-1,-0.000664428249478606,-5.06378871939346e-05,0.385419071290315,19.2709535645158,0.0534618318575129,-0.000667902502860666,0.0870568328510159,0.0262603315457908,0.600912012547416,0.0209120125474156
8.45,NaN,NaN,-1.23960634490356e-06,1,-0.999999999999996,-1,-0.000677865844958212,-5.12588537699803e-05,0.381683416913541,19.0841708456771,0.044156694332027,-0.000664428249478606,0.0867861775351856,0.0242382766853079,0.600969286959078,0.0209692869590777
8.46,NaN,NaN,-1.23960634490356e-06,1,-0.999999999999996,-1,-0.000699409976600169,-5.32213142107486e-05,0.39731306742768,19.865653371384,0.0891779532527294,-0.000677865844958212,0.0886557449543539,0.027173236416072,0.600305210709648,0.0203052107096483
8.47,NaN,NaN,-1.23960634490356e-06,1,-0.999999999999996,-1,-0.000695483798113535,-4.98314637948857e-05,0.422939601103699,21.1469800551849,0.193625982252925,-0.000699409976600169,0.103773601678347,0.0230533692386048,0.599285306778908,0.0192853067789084
8.48,NaN,NaN,-1.23960634490356e-06,1,-0.999999999999996,-1,-0.000703573308945289,-4.94170383476889e-05,0.418480400947384,20.9240200473692,0.173003418180347,-0.000695483798113535,0.0927178768043028,0.0250089301723245,0.602090595876679,0.0220905958766795
8.49,NaN,NaN,-1.23960634490356e-06,0,-0.999999999999997,-1,-0.000726338620746174,-3.74519974869162e-05,0.428362202946521,21.4181101473261,0.220584782148468,-0.000703573308945289,0.098760793271599,0.0277761882323361,0.599552609766847,0.0195526097668468
8.5,NaN,NaN,-1.23960634490356e-06,1,-0.999999999999997,-1,-0.000715962677941811,-3.58691044088611e-05,0.45781698866666,22.890849433333,0.393550501491094,-0.000726338620746174,0.0860236735861741,0.024697105244228,0.601180345946171,0.0211803459461712
8.51,NaN,NaN,-1.23960634490356e-06,1,-0.999999999999997,-1,-0.000712096319782824,-3.58393853836868e-05,0.444929490986092,22.2464745493046,0.313423761523677,-0.000715962677941811,0.0945203184870025,0.0262680524949367,0.602905770653343,0.0229057706533434
8.52,NaN,NaN,-1.23960634490356e-06,1,-0.999999999999997,-1,-0.00072919773834029,-3.97117816403036e-05,0.440121584456765,22.0060792228382,0.285524308817147,-0.000712096319782824,0.0878046589984649,0.027829136195713,0.603282048100818,0.0232820481008177
8.53,NaN,NaN,-1.23960634490356e-06,1,-0.999999999999997,-1,-0.000723420344046753,-3.85283120198884e-05,0.461225317785341,23.0612658892671,0.415785454006111,-0.00072919773834029,0.0973818483526755,0.0278210267864913,0.601773746807204,0.0217737468072043
8.54,NaN,NaN,-1.23960634490356e-06,0,-0.999999999999997,-1,-0.000716531112959726,-2.7453673440881e-05,0.454028494889657,22.7014247444828,0.368912357107312,-0.000723420344046753,0.0895875818365875,0.0305376443539443,0.601058054061851,0.021058054061851
8.55,NaN,NaN,-1.23960634490356e-06,0,-0.999999999999997,-1,-0.00072931445044196,-1.75553910306447e-05,0.446442578288292,22.3221289144146,0.324138864703826,-0.000716531112959726,0.094163327046642,0.0315077957681089,0.601398735275819,0.0213987352758191
8.56,NaN,NaN,-1.23960634490356e-06,1,-0.999999999999997,-1,-0.000716715528752721,-1.93646810990048e-05,0.463540364482656,23.1770182241328,0.43644477315464,-0.00072931445044196,0.0894981129330033,0.0312664418837051,0.602429278932194,0.0224292789321944
8.57,NaN,NaN,-1.23960634490356e-06,1,-0.999999999999998,-1,-0.00069712208582528,-1.96021823116473e-05,0.447456867816513,22.3728433908256,0.33233815335223,-0.000716715528752721,0.0907704642763111,0.0280022163865445,0.602323705741967,0.0223237057419675
8.58,NaN,NaN,-1.23960634490356e-06,1,-0.999999999999998,-1,-0.000704656472330617,-2.4958767955901e-05,0.423253553893108,21.1626776946554,0.2005855777778,-0.00069712208582528,0.0764474898635755,0.0315117392443976,0.602744093509934,0.0227440935099345
8.59,NaN,NaN,-1.23960634490356e-06,1,-0.999999999999998,-1,-0.000700924854776096,-2.71017537151757e-05,0.431961264549478,21.5980632274739,0.243086100157974,-0.000704656472330617,0.0759102837040896,0.0277211975682467,0.602395939412832,0.0223959394128321
8.6,NaN,NaN,-1.23960634490356e-06,0,-0.999999999999998,-1,-0.000683522876183889,-1.73947258593462e-05,0.427183915192654,21.3591957596327,0.218000646069188,-0.000700924854776096,0.0887557799439913,0.0288080364945975,0.601872442105897,0.0218724421058974
8.61,NaN,NaN,-1.23960634490356e-06,0,-0.999999999999998,-1,-0.000687572790829592,-8.8324205750217e-06,0.407071133529409,20.3535566764704,0.130463654673856,-0.000683522876183889,0.0763520075070598,0.0274480458947396,0.601864197922729,0.0218641979227294
8.62,NaN,NaN,-1.23960634490356e-06,1,-0.999999999999998,-1,-0.00068047909981127,-1.35699878685695e-05,0.412728174963698,20.6364087481849,0.156338670872221,-0.000687572790829592,0.0793613479968153,0.0284191786532193,0.601829026584337,0.0218290265843371
