Time,Event,EventTime,U,Beta,G1_1,G1_2,G1_3,X1_1,X1_2,X1_2,XX1,SS,gg1,z1,chi,G11,G22,rho,delta
8.16,NaN,NaN,5.01187313992534e-14,1,1.04144514228856e-15,1.80953372361507e-10,1.87464602263734e-09,-5.94825494228679e-14,-1.76540589458341e-09,-6.09645488928985e-09,8.60787155112025e-08,1.72157431022405e-08,4.03838444537849e-09,-5.20722571144279e-14,0.409423389492128,0.120443163533724,0.0132828836623439,0.596518529351314,0.016518529351314
8.17,NaN,NaN,5.01187313992534e-14,1,1.18965098845736e-15,1.76540589458341e-10,1.82893646678695e-09,-6.50774179780441e-14,-1.72235439163313e-09,-5.94780462569353e-09,8.19321291398279e-08,1.63864258279656e-08,4.45524018308178e-09,-5.94825494228679e-14,0.409423389492128,0.118054624898577,0.011835184711851,0.59760397427696,0.0176039742769605
8.18,NaN,NaN,5.01187313992534e-14,1,1.30154835956088e-15,1.72235439163313e-10,1.78434138770806e-09,-6.91536004507418e-14,-1.68035292212737e-09,-5.80277872276011e-09,7.79852888058251e-08,1.5597057761165e-08,4.88166040757463e-09,-6.50774179780441e-14,0.409423389492128,0.116189240757129,0.011880512296524,0.596511797484093,0.0165117974840927
8.19,NaN,NaN,5.01187313992534e-14,0,1.38307200901484e-15,1.68035292212737e-10,1.74083361682803e-09,-4.62661941473825e-14,-1.6393758418643e-09,-5.66128882443079e-09,7.42285726526427e-08,1.48457145305285e-08,5.31646157974458e-09,-6.91536004507418e-14,0.409423389492128,0.117406891972897,0.0142125092151497,0.597701991740238,0.0177019917402384
8.2,NaN,NaN,5.01187313992534e-14,1,9.2532388294765e-16,1.6393758418643e-10,1.69838664732924e-09,-5.31895352969819e-14,-1.59939751150243e-09,-5.52324872704315e-09,7.06528216688852e-08,1.4130564333777e-08,5.75853487603983e-09,-4.62661941473825e-14,0.409423389492128,0.107639815572167,0.0134249698149477,0.597850036006132,0.0178500360061318
8.21,1,0.21,3.01115860495842e-14,0,1.06379070593964e-15,1.59939751150243e-10,1.65697461811294e-09,-3.72047165195467e-14,-1.56039430152262e-09,-5.38857430562336e-09,6.72493159325058e-08,1.34498631865012e-08,0,-5.31895352969819e-14,0.409423389492128,0.105181859606394,0.0141368252386347,0.597103713552839,0.0171037135528389
8.22,NaN,NaN,3.01115860495842e-14,0,7.44094330390933e-16,1.56039430152262e-10,1.61657229168701e-09,-2.4287256586951e-14,-1.52234187300281e-09,-5.25718351152261e-09,6.40097615824974e-08,1.28019523164995e-08,7.9966363103412e-12,-3.72047165195467e-14,0.409423389492128,0.115720984866163,0.0140433017708399,0.597099122925449,0.0170991229254493
8.23,NaN,NaN,3.01115860495842e-14,0,4.8574513173902e-16,1.52234187300281e-10,1.57715505345678e-09,-1.3848553875741e-14,-1.48521711403922e-09,-5.12899627680534e-09,6.09262583178798e-08,1.2185251663576e-08,3.12114158188062e-11,-2.4287256586951e-14,0.409423389492128,0.111540170994468,0.0164849092023616,0.597103221917633,0.0171032219176327
8.24,NaN,NaN,3.01115860495842e-14,1,2.7697107751482e-16,1.48521711403922e-10,1.5386988830416e-09,-2.54969287903313e-14,-1.44899746200383e-09,-5.00393448838088e-09,5.79912894625123e-08,1.15982578925025e-08,6.85308618012517e-11,-1.3848553875741e-14,0.409423389492128,0.0988999086377405,0.0148117927397752,0.597436088953825,0.0174360889538251
8.25,NaN,NaN,3.01115860495842e-14,1,5.09938575806627e-16,1.44899746200383e-10,1.50118034651426e-09,-3.46077928897488e-14,-1.41366138269154e-09,-4.88192193976156e-09,5.51977008056584e-08,1.10395401611317e-08,1.18904394415173e-10,-2.54969287903313e-14,0.409423389492128,0.108608139253543,0.0178587797279539,0.599428949256036,0.0194289492560357
