Time,Event,EventTime,U,Beta,G1_1,G1_2,G1_3,X1_1,X1_2,X1_2,XX1,SS,gg1,z1,chi,G11,G22,rho,delta
0.25,NaN,NaN,6.14192474352754e-06,1,-0.000431835094937038,0.0550441228081102,0.0204073360577841,0.0174468148372433,-0.537034409721687,-0.0846101983918196,633424526.608575,126684905.321715,898041.767655091,0.0215917560890067,0.235513969695893,0.119138152192004,0.242739414553279,0.715622303518521,0.135622303518521
0.26,NaN,NaN,6.14192474352754e-06,1,-0.000348936282583109,0.0536518724876514,0.0253776094894895,0.0140972839954282,-0.523512276098368,-0.100138302173083,607329286.730769,121465857.346154,1920173.24452486,0.0174468148372433,0.235513969695893,0.109779185980632,0.268423792825119,0.701254813505638,0.121254813505638
0.27,NaN,NaN,6.14192474352754e-06,1,-0.000281945672437628,0.0523034544989274,0.0300324565199459,0.0113904628528054,-0.51040159175636,-0.114669343706147,583675340.230347,116735068.046069,3246458.49471628,0.0140972839954282,0.235513969695893,0.123951993073797,0.25019944697126,0.716678835738809,0.136678835738809
0.28,NaN,NaN,6.14192474352754e-06,1,-0.00022780925311523,0.0509958837754755,0.034387239387356,0.0092030884159154,-0.497676648920607,-0.128251665923726,562150729.254572,112430145.850914,4827617.54473256,0.0113904628528054,0.235513969695893,0.121391809186737,0.234054710597379,0.703437465404008,0.123437465404008
0.29,NaN,NaN,6.14192474352754e-06,1,-0.000184061766239715,0.0497266170351535,0.0384565250968297,0.0074354549892161,-0.485315372766181,-0.140931070190145,542484579.488243,108496915.897649,6620526.30842374,0.0092030884159154,0.235513969695893,0.131910403540453,0.2611228982084,0.702795252848027,0.122795252848027
0.3,NaN,NaN,6.14192474352754e-06,1,-0.000148709098688118,0.0484934708660225,0.0422541470502585,0.00600701865481171,-0.47329865832971,-0.15275102822316,524441206.704294,104888241.340859,8587426.80366891,0.0074354549892161,0.235513969695893,0.143344448661995,0.252895501372049,0.702233313417871,0.122233313417871
0.31,NaN,NaN,6.14192474352754e-06,1,-0.00012014037251821,0.0472945560054851,0.0457932583002315,0.00485268119848287,-0.461609830785089,-0.163752863983677,507815221.90261,101563044.380522,10695259.7791903,0.00600701865481171,0.235513969695893,0.151839024670383,0.220357996464729,0.706055898117196,0.126055898117196
0.32,NaN,NaN,6.14192474352754e-06,1,-9.70536236649282e-05,0.0461282238330286,0.049086378009322,0.00391983191964214,-0.450234209505345,-0.173975910798235,492427422.351624,98485484.4703248,12915096.3290787,0.00485268119848287,0.235513969695893,0.158243630157014,0.211003487695638,0.716132625252483,0.136132625252483
0.33,NaN,NaN,6.14192474352754e-06,1,-7.83966382322334e-05,0.0449930231460415,0.0521454322961539,0.00316600375766021,-0.439158754897114,-0.18345764812646,478121328.3498,95624265.6699601,15221649.6564621,0.00391983191964214,0.235513969695893,0.14547826690441,0.220197024364489,0.711691018287126,0.131691018287126
0.34,NaN,NaN,6.14192474352754e-06,1,-6.33200750685783e-05,0.0438876651393494,0.0549817904623656,0.00255684894799975,-0.4283717810078,-0.192233821513043,464760244.301903,92952048.8603807,17592852.6393338,0.00316600375766021,0.235513969695893,0.170315703208939,0.251240317827748,0.705523942295642,0.125523942295642
0.35,NaN,NaN,6.14192474352754e-06,1,-5.11369789154207e-05,0.0428109949051527,0.0576062973887894,0.00206460427559252,-0.417862724509068,-0.200338548558822,452224748.244122,90444949.6488243,20009490.0862885,0.00255684894799975,0.235513969695893,0.178779931983353,0.231564800300164,0.700420110264298,0.120420110264298
0.36,1,0.13,3.49310637539811e-06,1,-4.12920854883823e-05,0.0417619685256403,0.0600293027237735,0.00166678684280748,-0.407621956741997,-0.207804413325786,440410541.132362,88082108.2264724,0,0.00206460427559252,0.234800186134647,0.15025536453984,0.220660686693051,0.71705268491723,0.13705268491723
0.37,NaN,NaN,3.49310637539811e-06,1,-3.33357368438013e-05,0.0407396344370909,0.0622606873986624,0.00134535493628437,-0.397640632152194,-0.214662551050917,429226590.414257,85845318.0828515,65782.34863341,0.00166678684280748,0.234800186134647,0.189497785620274,0.252322547334053,0.699835460058249,0.119835460058249
0.38,NaN,NaN,3.49310637539811e-06,1,-2.6907098719194e-05,0.039743118405385,0.0643098878753235,0.00108560773023137,-0.387910560885067,-0.220942724750475,418593522.519403,83718704.5038806,251557.389833628,0.00134535493628437,0.234800186134647,0.165291917574232,0.213241738779345,0.701867880321866,0.121867880321866
