Time,Event,EventTime,U,Beta,G1_1,G1_2,G1_3,X1_1,X1_2,X1_3,XX1,SS,gg1,z1,chi,G11,G22,rho,delta
3.52,1,0.16,0,1,-2.38767449378411e-34,1.7077768117378e-05,0.000170991328947136,9.64749429911446e-33,-0.000166612925879193,-0.000556269985454811,589.56379713228,117.912759426456,0,1.19383724689206e-32,0.20237595267095,0.102226578850334,0.125239492233808,0.648243421560747,0.0682434215607466
3.53,NaN,NaN,0,0,-1.92949885982289e-34,1.66612925863776e-05,0.000166880994087272,7.79621732306879e-33,-0.000162549736455777,-0.000542896175856057,561.526965110043,112.305393022009,0.0682998666154159,9.64749429911446e-33,0.20237595267095,0.0859726867646148,0.117605480346579,0.653165966966829,0.0731659669668291
3.54,NaN,NaN,0,1,-1.55924346461376e-34,1.62549736441461e-05,0.000162868851316716,6.30018558851047e-33,-0.00015858563603283,-0.00052984192536296,534.819758079053,106.963951615811,0.266700502704388,7.79621732306879e-33,0.20237595267095,0.0989114149413487,0.121102150065662,0.65227815871523,0.0722781587152299
3.55,NaN,NaN,0,1,-1.26003711770209e-34,1.58585636019536e-05,0.000158952576270194,5.09123037556002e-33,-0.000154718208126898,-0.000517099667000572,509.379332461872,101.875866492374,0.585856704516064,6.30018558851047e-33,0.20237595267095,0.0934990544805318,0.112594220371589,0.654380236868312,0.0743802368683124
3.56,NaN,NaN,0,0,-1.018246075112e-34,1.54718208114552e-05,0.000155129898855756,4.11426399633306e-33,-0.000150945095185307,-0.000504662010569109,485.145802582,97.0291605164001,1.01693928565781,5.09123037556002e-33,0.20237595267095,0.0998427233023003,0.108747128314607,0.644008914997367,0.0640089149973673
3.57,NaN,NaN,0,1,-8.22852799266611e-35,1.50945095173843e-05,0.00015139860201397,3.32476964954871e-33,-0.000147263997149023,-0.000492521738599306,462.062102159269,92.4124204318538,1.55160911427857,4.11426399633306e-33,0.20237595267095,0.0983446144492334,0.126010153399693,0.641370759659238,0.0613707596592384
3.58,NaN,NaN,0,1,-6.64953929909743e-35,1.47263997138377e-05,0.000147756520504519,2.68677295195751e-33,-0.00014367267005055,-0.00048067180239725,440.07385224907,88.0147704498139,2.18199240022331,3.32476964954871e-33,0.20237595267095,0.101418841869493,0.110029807652429,0.649956116911365,0.0699561169113647
3.59,NaN,NaN,0,0,-5.37354590391502e-35,1.43672670040664e-05,0.000144201539719662,2.17120271666048e-33,-0.000140168924646027,-0.000469105318176846,419.129235328043,83.8258470656086,2.90065717350801,2.68677295195751e-33,0.20237595267095,0.103164375707976,0.120881587504591,0.647832806050754,0.0678328060507541
3.6,NaN,NaN,0,1,-4.34240543332096e-35,1.40168924636847e-05,0.000140731594523973,1.75456628495507e-33,-0.000136750625080684,-0.000457815563278082,399.178875242457,79.8357750484915,3.70059089816534,2.17120271666048e-33,0.20237595267095,0.121975153064503,0.125043063839633,0.64353930862722,0.0635393086272198
3.61,NaN,NaN,0,1,-3.50913256991014e-35,1.3675062507216e-05,0.000137344668119821,1.41787905140247e-33,-0.000133415687586842,-0.00044679597246927,380.175722748444,76.0351445496888,4.57517916808897,1.75456628495507e-33,0.20237595267095,0.127230084422704,0.128313970261803,0.642293949771479,0.0622939497714787
3.62,NaN,NaN,0,1,-2.83575810280494e-35,1.33415687578926e-05,0.00013403879093805,1.14579940447075e-33,-0.000130162079213661,-0.000436040134331536,362.074946385671,72.4149892771342,5.51818543396612,1.41787905140247e-33,0.20237595267095,0.124864684331016,0.112299541738446,0.64162965391199,0.0616296539119897
3.63,NaN,NaN,0,0,-2.2915988089415e-35,1.3016207920631e-05,0.000130812039553318,9.25929665148047e-34,-0.000126987816587878,-0.00042554178772378,344.833828437837,68.9667656875674,6.52373171273783,1.14579940447075e-33,0.20237595267095,0.121152558712212,0.110132742965379,0.64629740806587,0.0662974080658704
