Time,Event,EventTime,U,Beta,G1_1,G1_2,X1_1,X1_2,XX1,SS,gg1,z1,G11,G22,rho,delta
3.2,NaN,NaN,0.000314923757822124,1,-0.578363413044506,-0.999973193501615,0.0114051577368891,-0.00113569460440213,44.1173210882951,55.1466513603688,11.3148800290597,0.0112141686218889,0.00350761914059319,0.137110206608298,0.646842980094456,0.0668429800944562
3.3,NaN,NaN,0.000314923757822124,0,-0.591519395431817,-0.999980919856282,0.00561263313750958,0.000968681464433486,46.4661739757352,58.082717469669,12.7399219295453,0.0114051577368891,0.0338851306866338,0.140695134562736,0.653366472484053,0.0733664724840528
3.4,NaN,NaN,0.000314923757822124,0,-0.604367777117164,-0.999986419282604,0.0103999141283019,0.00155678323171269,10.777744050562,13.4721800632026,0.166331808912197,0.00561263313750958,0.0694564397032987,0.12572111867439,0.650383723413586,0.0703837234135862
3.5,NaN,NaN,0.000314923757822124,1,-0.616909302877065,-0.999990333629477,0.0180798311455824,-0.00111180680131775,37.1210816579525,46.4013520724406,7.55734392275222,0.0103999141283019,0.100777746216386,0.134476494561033,0.641995541111949,0.0619955411119493
3.6,NaN,NaN,0.000314923757822124,1,-0.629145161414036,-0.999993119754748,0.0123399988275378,-0.00201487814936321,115.980282423544,144.97535302943,63.7047294388192,0.0180798311455824,0.111498238372524,0.113950733752343,0.649830194932607,0.0698301949326067
3.7,NaN,NaN,0.000314923757822124,0,-0.641076961185346,-0.999995102840761,0.00214220809244637,0.0006678260340755,55.0423869853014,68.8029837316268,18.0721140047882,0.0123399988275378,0.143862118787307,0.097020611467167,0.643039880507359,0.0630398805073592
3.8,1,1,0.000112293116114102,1,-0.65270670596199,-0.999996514344928,0.0054599161818994,-0.000636600301537388,1.54345595987847,1.92931994984808,0,0.00214220809244637,0.156331261422933,0.0918453154859954,0.640994164607193,0.0609941646071934
3.9,NaN,NaN,0.000112293116114102,1,-0.664036770267849,-0.999997519012918,0.00222231551239347,-0.00105387203058807,10.6819659157358,13.3524573946697,5.21533659729416,0.0054599161818994,0.180231178737476,0.0873599244594517,0.639602305452467,0.0596023054524669
4,NaN,NaN,0.000112293116114102,0,-0.675069874838608,-0.999998234106392,-0.0030692677956708,0.00148490067097548,1.9067880809192,2.38348510114899,0.136752960973515,0.00222231551239347,0.208020674955487,0.0724364102300306,0.641468219253147,0.0614682192531473
4.1,1,0.3,-0.000129383444046446,1,-0.685809062229095,-0.999998743089017,0.00438592823716329,-0.000228669679631327,3.64525460847716,4.55656826059644,0,-0.0030692677956708,0.21882477991943,0.0753937696583662,0.634233753102812,0.0542337531028126
4.2,1,0.1,0.000206691843105934,1,-0.696257672686681,-0.999999105367902,0.00319872055663502,-0.000912318078926664,6.81414725758102,8.51768407197627,0,0.00438592823716329,0.200132538826139,0.0646317104163433,0.630247671829085,0.0502476718290851
4.3,NaN,NaN,0.000206691843105934,1,-0.706419320397235,-0.999999363227341,-0.00139485704356465,-0.000681594817648291,3.78936943417291,4.73671179271614,0.579451422497239,0.00319872055663502,0.250228873626981,0.0439391310691611,0.622099451337928,0.0420994513379285
4.4,1,0.2,-7.33930726321366e-05,0,-0.716297870199024,-0.999999546764077,-0.00478888256137046,0.00215242995091826,0.643677860644476,0.804597325805595,0,-0.00139485704356465,0.246711376712178,0.0353729775057077,0.617690824286168,0.0376908242861678
4.5,NaN,NaN,-7.33930726321366e-05,1,-0.725897414849081,-0.9999996774001,0.00602115601883456,0.000319392921235928,8.80399904933841,11.004998811673,6.087626108946,-0.00478888256137046,0.235007257282489,0.0245960850813597,0.613734871634905,0.033734871634905
4.6,1,0.2,0.000283022703371268,0,-0.735222252915869,-0.999999770382954,0.00755790906482585,0.00159374364019097,12.6218909692764,15.7773637115955,0,0.00602115601883456,0.220959490373056,0.0166954509437073,0.612051817068908,0.032051817068908
4.7,NaN,NaN,0.000283022703371268,1,-0.744276867361837,-0.999999836565396,0.0154510481751325,-0.000893231947159001,19.4448010066833,24.3060012583541,0.962765969517451,0.00755790906482585,0.231764654578156,0.00594408489165814,0.60398710378941,0.0239871037894102
4.8,NaN,NaN,0.000283022703371268,1,-0.753065904869552,-0.999999883672096,0.0108303779575861,-0.00178590705552757,84.6510352967298,105.813794120912,39.91742496689,0.0154510481751325,0.206009996588654,0.00365747921871774,0.603391754400543,0.0233917544005429
4.9,NaN,NaN,0.000283022703371268,1,-0.761594155955765,-0.999999917201249,0.00179253890037244,-0.00148469687961265,42.4119312620125,53.0149140775156,11.0690606083074,0.0108303779575861,0.227405494777104,0.0144798456550783,0.607444056799221,0.0274440567992208
5,1,0.4,6.57312232881427e-05,1,-0.7698665359089,-0.999999941066306,-0.00564887088669452,-0.000752429763180042,1.35599587047289,1.69499483809111,0,0.00179253890037244,0.219495569016514,0.0239287487994728,0.612843361507193,0.0328433615071934
5.1,1,0.1,-0.000272620395585038,1,-0.777888066577185,-0.999999958052745,-0.00935453099372778,-0.000145129181923562,10.9772474700599,13.7215593375749,0,-0.00564887088669452,0.185967593578773,0.0287956514299314,0.616034684459051,0.0360346844590507
5.2,NaN,NaN,-0.000272620395585038,0,-0.785663859026944,-0.999999970143189,-0.00998663159340831,0.00254860766922894,30.6480598671585,38.3100748339481,6.20523402389206,-0.00935453099372778,0.188766831767406,0.0401287279981095,0.618203254052438,0.0382032540524383
5.3,NaN,NaN,-0.000272620395585038,0,-0.793199097083501,-0.999999978748808,0.00285627306867045,0.00261276637649349,36.7088828051525,45.8861035064407,9.75005412000233,-0.00998663159340831,0.180125727232525,0.0493432609944671,0.622075579722517,0.0420755797225169
5.4,1,0.3,0.000165888523910735,1,-0.80049902176063,-0.999999984874032,0.0158915422204512,-0.00106683488359472,2.66106668054877,3.32633335068596,0,0.00285627306867045,0.178424425029839,0.0564283335000131,0.621927362366416,0.041927362366416
5.5,NaN,NaN,0.000165888523910735,1,-0.807568916578614,-0.999999989233785,0.0103984523802731,-0.00225861819532597,89.6925500505721,112.115687563215,78.6140079740507,0.0158915422204512,0.157033646651274,0.0565929302678892,0.618905319688105,0.0389053196881049
5.6,NaN,NaN,0.000165888523910735,1,-0.814414093765686,-0.999999992336927,-0.000998623120159543,-0.00159146955632747,39.4961652207461,49.3702065259326,28.6171101835383,0.0103984523802731,0.139027558742094,0.0674418652551801,0.622943532091941,0.0429435320919408
5.7,1,0.3,-6.60369355203306e-05,0,-0.821039881332877,-0.999999994545652,-0.00894598467059529,0.00221312588599252,0.342915574651395,0.428644468314244,0,-0.000998623120159543,0.122993733637782,0.0605190136121584,0.621193989201424,0.0411939892014245
5.8,1,0.1,-0.000397103912677842,0,-0.827451611008167,-0.999999996117757,0.00220910460607328,0.00308031141598177,29.4103530512017,36.7629413140022,0,-0.00894598467059529,0.0904228241976796,0.063813932036897,0.625059634758741,0.0450596347587415
5.9,1,0.1,0.00014026682821599,1,-0.833654607012155,-0.999999997236735,0.0175885706399214,-0.000521102968721766,1.63715832198671,2.04644790248339,0,0.00220910460607328,0.0748300955887773,0.0774145349519039,0.618756143254399,0.0387561432543993
6,NaN,NaN,0.00014026682821599,0,-0.839654175654375,-0.99999999803319,0.0148071700899134,0.000436332193615317,109.162563838947,136.453204798684,108.362573610073,0.0175885706399214,0.0652655348335451,0.0747292929127691,0.623864513405616,0.0438645134056165
6.1,NaN,NaN,0.00014026682821599,1,-0.84545559572668,-0.999999998600083,0.0168407593570908,-0.00202729755458459,76.6172747063287,95.7715933829108,72.3611500904755,0.0148071700899134,0.0375820233101448,0.0811630963397198,0.621121354254601,0.0411213542546011
6.2,NaN,NaN,0.00014026682821599,1,-0.851064109667944,-0.999999999003581,0.00653586399059694,-0.00240327431582736,101.696109733723,127.120137167154,100.460341256294,0.0168407593570908,0.0207648496408233,0.0692978514131452,0.618747651017473,0.038747651017473
6.3,NaN,NaN,0.00014026682821599,0,-0.856484915472497,-0.999999999290778,-0.00554586622844584,0.00107806576613182,16.1014118667756,20.1267648334695,11.1905002720652,0.00653586399059694,0.00567474093912457,0.0790334753682377,0.617777953246989,0.0377779532469895
6.4,1,0.5,-0.000244860887304679,0,-0.861723159313306,-0.999999999495197,-0.000100078735502301,0.00214206562390533,11.1842908823142,13.9803636028928,0,-0.00554586622844584,0.010727408017229,0.0649992226580611,0.612916679189612,0.0329166791896125
6.5,1,0.1,2.06345868938812e-05,0,-0.866783928849819,-0.999999999640696,0.0106112501713794,0.00158489189547794,0.169427349667109,0.211784187083886,0,-0.000100078735502301,0.0293939568877013,0.0712764457139475,0.613255362688276,0.0332553626882755
6.6,1,0.1,0.000512731257077162,1,-0.871672247189652,-0.999999999744258,0.0184295971470553,-0.00207398304506348,38.6468724008335,48.3085905010419,0,0.0106112501713794,0.0452645610009566,0.0603012227896186,0.614342849197655,0.0343428491976553
6.7,NaN,NaN,0.000512731257077162,0,-0.876393067472823,-0.999999999817971,0.00787538595026731,-7.79386275286094e-05,121.615329790671,152.019162238339,29.4580030512909,0.0184295971470553,0.0524969143466741,0.0596235459622533,0.615907370967117,0.0359073709671172
6.8,NaN,NaN,0.000512731257077162,1,-0.880951268046997,-0.999999999870437,0.00740693895312159,-0.00156309528564338,21.8130536134324,27.2663170167905,3.07171692537065,0.00787538595026731,0.0779455655345612,0.0557073206809257,0.617187553534816,0.0371875535348161
6.9,NaN,NaN,0.000512731257077162,1,-0.885351648202263,-0.999999999907781,-0.000482606864626541,-0.00132109902653404,20.0154137211277,25.0192671514096,4.19121265325695,0.00740693895312159,0.0768596479864378,0.0520475390261516,0.614136431636745,0.0341364316367448
7,1,0.4,-3.8137388797408e-05,1,-0.889598924434131,-0.999999999934361,-0.00708327592865046,-0.000376123444521467,0.103270640093575,0.129088300116968,0,-0.000482606864626541,0.0875599707433177,0.051291626253326,0.615121016855749,0.035121016855749
7.1,1,0.1,-0.000331513211543376,1,-0.893697727203873,-0.99999999995328,-0.00889306039197129,0.000391295134297174,17.4674395788516,21.8342994735644,0,-0.00708327592865046,0.101573377179364,0.0470081472371159,0.609407059765211,0.0294070597652115
7.2,NaN,NaN,-0.000331513211543376,1,-0.897652598165817,-0.999999999966746,-0.0068476541165657,0.000544830012962516,27.9757086916152,34.969635864519,1.56265443694938,-0.00889306039197129,0.104605968731958,0.0433921918917825,0.608475531918749,0.0284755319187494
7.3,NaN,NaN,-0.000331513211543376,0,-0.901467987831947,-0.999999999976331,-0.00405502751058747,0.00283074799986471,16.6901893388213,20.8627366735266,0.0441376287880466,-0.0068476541165657,0.121587353360635,0.0352708404538738,0.606604795271595,0.0266047952715955
7.4,NaN,NaN,-0.000331513211543376,1,-0.905148253644866,-0.999999999983153,0.010139262763842,-0.000266767741133655,6.7060025316954,8.38250316461925,3.7524352795409,-0.00405502751058747,0.122919101696846,0.0292280407652641,0.604566703757933,0.0245667037579327
7.5,1,0.4,0.000459416889463102,0,-0.908697658431112,-0.999999999988009,0.00870403143053528,0.00081261324250634,36.2561280515361,45.3201600644202,0,0.010139262763842,0.130254574826079,0.0221190868566106,0.601966364791402,0.0219663647914024
7.6,NaN,NaN,0.000459416889463102,0,-0.912120369207717,-0.999999999991465,0.0126800573287616,0.000795599098303551,26.2139953501947,32.7674941877434,1.06488416577197,0.00870403143053528,0.115287649000446,0.016304208436428,0.599481230592859,0.0194812305928592
