Time,Event,EventTime,U,Beta,G1_1,G1_2,X1_1,X1_2,XX1,SS,gg1,z1,G11,G22,rho,delta
13.15,1,0.15,-2.5012985353823e-06,1,-0.999948135642234,-1,-0.00067783286358572,-7.81623450975343e-05,0.615609488731341,6.15609488731341,0,-0.00067338093534496,0.020954659947648,0.0162167315835705,0.590730636222009,0.0107306362220086
13.2,NaN,NaN,-2.5012985353823e-06,0,-0.999950169222121,-1,-0.000839233336998922,-5.31459429625028e-06,0.621777689313781,6.21777689313782,0.000418805900784548,-0.00067783286358572,0.0238973380182548,0.0159810816164978,0.589916729013472,0.00991672901347174
13.25,NaN,NaN,-2.5012985353823e-06,1,-0.999952123068096,-1,-0.000799170522284474,-8.00718973825188e-05,0.969416304788497,9.69416304788497,0.405204020219452,-0.000839233336998921,0.0247509149436123,0.014376430446448,0.588791023741972,0.00879102374197211
13.3,NaN,NaN,-2.5012985353823e-06,1,-0.99995400030627,-1,-0.000815765975588515,-7.95555765655462e-05,0.866237726681002,8.66237726681002,0.2135130475015,-0.000799170522284474,0.0249201918688033,0.0135789017145201,0.588602661985552,0.00860266198555244
13.35,NaN,NaN,-2.5012985353823e-06,1,-0.999955803940203,-1,-0.000950998965810054,-0.000114826263797428,0.902946893828705,9.02946893828705,0.274334351585906,-0.000815765975588515,0.0299560078537623,0.0142430137310218,0.588440490063236,0.00844049006323569
13.4,NaN,NaN,-2.5012985353823e-06,0,-0.999957536855701,-1,-0.00120180273197903,-9.98824853498063e-06,1.22294332231998,12.2294332231998,1.03266050717231,-0.000950998965810054,0.0306438997552108,0.0119290597688513,0.588443138588171,0.0084431385881712
13.45,1,0.3,-4.51507954274168e-06,0,-0.99995920182544,-1,-0.000958739183165647,5.48702583543241e-05,1.98733038160379,19.8733038160379,0,-0.00120180273197903,0.0297757975131152,0.011137152841777,0.58834958650522,0.00834958650522013
13.5,NaN,NaN,-4.51507954274168e-06,0,-0.999960801513393,-1,-0.000717022207862541,7.51463343583073e-05,1.27887354157948,12.7887354157948,0.783588433924042,-0.000958739183165647,0.0287048526905206,0.0113491616881179,0.587430793777002,0.007430793777002
13.55,1,0.1,-2.94905106432039e-06,1,-0.999962338479094,-1,-0.000515522847926131,-5.63792214063008e-05,0.721402070452896,7.21402070452896,0,-0.000717022207862541,0.0345715102052498,0.0108403969885712,0.587585830588237,0.00758583058823699
13.6,1,0.05,-1.93186170582741e-06,1,-0.999963815181734,-1,-0.000549278867614675,-8.70111652781531e-05,0.359968673507387,3.59968673507387,0,-0.000515522847926131,0.0352498454527227,0.0104207858582839,0.587846168448406,0.00784616844840649
13.65,NaN,NaN,-1.93186170582741e-06,1,-0.999965233984089,-1,-0.000689510822503316,-0.000116718268693749,0.405797726542557,4.05797726542557,0.0145713173952899,-0.000549278867614675,0.0333093687658458,0.0082746384471094,0.587708231776047,0.00770823177604751
