Time,X1_1_pred,X1_2_pred,U_pred,Event_pred
3.4829,3.28941769671527e-10,1.17387067576055e-10,3.85743920143835e-12,1
3.4929,3.79905171872274e-10,1.02404695791086e-10,4.57526693519127e-12,1
3.5029,4.22179748228818e-10,8.84169381226226e-11,5.17636293679963e-12,1
3.5129,4.56466993206752e-10,7.54101459286484e-11,5.66991005761868e-12,1
3.5229,4.83445091830718e-10,6.33651094818442e-11,6.06480781281403e-12,1
3.5329,5.03766686913618e-10,5.22578440199788e-11,6.36964046262328e-12,1
3.5429,5.18057091781137e-10,4.20603192598326e-11,6.59265109878721e-12,1
3.5529,5.26912909754197e-10,3.27411336283105e-11,6.74172122725091e-12,1
3.5629,5.30901023189129e-10,2.42661347215106e-11,6.82435535731696e-12,1
3.5729,5.30557916504939e-10,1.65989877187469e-11,6.84767012786657e-12,1
3.5829,5.26389299326447e-10,9.70169365705029e-12,6.81838752274358e-12,1
3.5929,5.188699976208e-10,3.53505961557723e-12,6.74283174964356e-12,1
3.6029,5.084440824845e-10,-1.94087702839236e-12,6.62692937961307e-12,1
3.6129,4.95525208031918e-10,-6.76646802672494e-12,6.47621236731877e-12,1
3.6229,4.80497131629806e-10,-1.09821150684177e-11,6.29582359538837e-12,1
3.6329,4.63714391502296e-10,-1.46279696317822e-11,6.09052460917853e-12,1
3.6429,4.45503118486101e-10,-1.77436695313157e-11,5.86470523112986e-12,1
3.6529,4.2616196043602e-10,-2.03681098153822e-11,5.62239476628943e-12,1
3.6629,4.05963099458083e-10,-2.25392456928792e-11,5.36727453249831e-12,1
3.6729,3.85153343774378e-10,-2.42939252034716e-11,5.10269147005291e-12,1
3.6829,3.63955277593944e-10,-2.56677493948055e-11,4.83167260627213e-12,1
3.6929,3.42568453873084e-10,-2.66949578295618e-11,4.55694017026374e-12,1
3.7029,3.21170616292285e-10,-2.74083373136141e-11,4.28092717223046e-12,1
3.7129,2.9991893815261e-10,-2.78391518123771e-11,4.00579327984146e-12,1
3.7229,2.78951267199835e-10,-2.80170916042506e-11,3.73344084148867e-12,1
3.7329,2.58387366618513e-10,-2.79702398065977e-11,3.46553092262518e-12,1
3.7429,2.38330143599679e-10,-2.77250544997547e-11,3.20349923683334e-12,1
3.7529,2.1886685797521e-10,-2.73063647670982e-11,2.94857186778745e-12,1
3.7629,2.00070304429243e-10,-2.67373790632218e-11,2.70178069186316e-12,1
3.7729,1.81999962743545e-10,-2.60397044169539e-11,2.4639784238118e-12,1
3.7829,1.64703111410595e-10,-2.52333750704972e-11,2.23585321967767e-12,1
3.7929,1.48215900757197e-10,-2.43368892497333e-11,2.01794278200932e-12,1
3.8029,1.32564382464536e-10,-2.33672528531077e-11,1.8106479224259e-12,1
3.8129,1.17765493050066e-10,-2.23400289369846e-11,1.61424554577438e-12,1
3.8229,1.03827989494897e-10,-2.1269391963502e-11,1.42890102848233e-12,1
3.8329,9.0753335760016e-11,-2.01681858623877e-11,1.25467997130756e-12,1
3.8429,7.85365394384618e-11,-1.90479850406136e-11,1.09155931354402e-12,1
3.8529,6.71669382413511e-11,-1.79191575529179e-11,9.39437801898696e-13,1
3.8629,5.66289364162204e-11,-1.67909297219122e-11,7.98145812744363e-13,1
3.8729,4.69026915494832e-11,-1.567145156857e-11,6.67454531314402e-13,1
3.8829,3.79647525137853e-11,-1.45678624822511e-11,5.47084495676469e-13,1
3.8929,2.97886495885858e-11,-1.34863566239934e-11,4.36713517039334e-13,1
3.9029,2.23454380112573e-11,-1.24322476175685e-11,3.35983991148443e-13,1
3.9129,1.56041964092085e-11,-1.14100321397417e-11,2.44509618247672e-13,1
3.9229,9.53248172372129e-12,-1.0423452074346e-11,1.61881551363042e-13,1
3.9329,4.09674236604085e-12,-9.47555494420326e-12,8.76739945338735e-14,1
3.9429,-7.37308551662744e-13,-8.56875238070223e-12,2.1449274111733e-14,1
3.9529,-5.00435799104978e-12,-7.70487643304137e-12,-3.72375925996376e-14,1
3.9629,-8.7391937947808e-12,-6.88523355788922e-12,-8.8834806248259e-14,1
3.9729,-1.19764395195481e-11,-6.11065616561454e-12,-1.33790146205328e-13,1
3.9829,-1.4750321273646e-11,-5.3815516314298e-12,-1.72547757218783e-13,1
3.9929,-1.70944645394302e-11,-4.69794870890916e-12,-2.05545335879976e-13,1
4.0029,-1.90417189772082e-11,-4.05954130953344e-12,-2.33211690950305e-13,1
4.0129,-2.06240092360105e-11,-3.46572963532688e-12,-2.55964651886223e-13,1
4.0229,-2.18722098366277e-11,-2.91565867243754e-12,-2.74209300345637e-13,1
4.0329,-2.28160422416857e-11,-2.40825407182787e-12,-2.88336500035415e-13,1
4.0429,-2.348399228492e-11,-1.94225545923771e-12,-2.98721700948888e-13,1
4.0529,-2.39032461958433e-11,-1.516247230413e-12,-3.05723994825896e-13,1
4.0629,-2.40996435254474e-11,-1.12868689940856e-12,-3.09685399529251e-13,1
4.0729,-2.40976453523037e-11,-7.77931077722782e-13,-3.10930350955321e-13,1
4.0829,-2.3920316225386e-11,-4.62259170248153e-13,-3.09765382068677e-13,1
4.0929,-2.35893183792135e-11,-1.79894880666066e-13,-3.06478969658734e-13,1
4.1029,-2.3124916837635e-11,7.09743758881899e-14,-3.01341530448572e-13,1
4.1129,-2.25459941040065e-11,2.92180051183398e-13,-2.94605549232227e-13,1
4.1229,-2.18700732169706e-11,4.85556928877447e-13,-2.86505822767596e-13,1
4.1329,-2.11133480319331e-11,6.52929370117415e-13,-2.7725980419934e-13,1
4.1429,-2.02907196681239e-11,7.96099233086777e-13,-2.67068033822721e-13,1
4.1529,-1.94158381393796e-11,9.16835360029151e-13,-2.56114643018788e-13,1
4.1629,-1.85011482630896e-11,1.01686452622815e-12,-2.445679191883e-13,1
4.1729,-1.7557939015793e-11,1.09786374703141e-12,-2.32580920481605e-13,1
4.1829,-1.65963955754061e-11,1.1614538411856e-12,-2.20292130060485e-13,1
4.1929,-1.56256533587913e-11,1.20919415141578e-12,-2.07826140532431e-13,1
4.2029,-1.46538534291518e-11,1.24257832626146e-12,-1.95294360065433e-13,1
4.2129,-1.3688198710436e-11,1.26303107060163e-12,-1.82795732519987e-13,1
4.2229,-1.27350105054399e-11,1.27190577599859e-12,-1.70417464723282e-13,1
4.2329,-1.17997848705628e-11,1.27048294590556e-12,-1.58235754757207e-13,1
4.2429,-1.08872484531518e-11,1.25996933486227e-12,-1.46316515836463e-13,1
4.2529,-1.00014134470716e-11,1.24149772499741e-12,-1.34716091015335e-13,1
4.2629,-9.14563136856671e-12,1.21612726742256e-12,-1.23481954581659e-13,1
4.2729,-8.32264539769411e-12,1.18484432040023e-12,-1.1265339657472e-13,1
4.2829,-7.53464107064818e-12,1.14856372046314e-12,-1.02262187400715e-13,1
4.2929,-6.78329514525638e-12,1.10813042692315e-12,-9.23332200160382e-14,1
4.3029,-6.06982249588128e-12,1.06432148440734e-12,-8.28851276059983e-14,1
4.3129,-5.3950209250244e-12,1.01784825217436e-12,-7.39308751058486e-14,1
4.3229,-4.75931380719915e-12,9.69358852974228e-13,-6.54783232936803e-14,1
4.3329,-4.16279050624286e-12,9.19440798103475e-13,-5.75307645321336e-14,1
4.3429,-3.60524453029441e-12,8.6862374906006e-13,-5.00874295496886e-14,1
4.3529,-3.08620940930246e-12,8.17382379807657e-13,-4.31439649340667e-14,1
4.3629,-2.60499229828003e-12,7.66139307107299e-13,-3.66928812616948e-14,1
4.3729,-2.1607053257168e-12,7.1526805965927e-13,-3.07239720099546e-14,1
4.3829,-1.75229472073282e-12,6.65096059914563e-13,-2.52247035947502e-14,1
4.3929,-1.37856776483831e-12,6.1590759535997e-13,-2.01805770464994e-14,1
4.4029,-1.03821762468463e-12,5.67946758852509e-13,-1.5575461984669e-14,1
4.4129,-7.29846131078284e-13,5.21420340177344e-13,-1.13919036760963e-14,1
4.4229,-4.51984576909272e-13,4.7650065342972e-13,-7.61140406720821e-15,1
4.4329,-2.03112612637044e-13,4.33328287078176e-13,-4.21467776644685e-15,1
4.4429,1.83246772990145e-14,3.92014765656506e-13,-1.18188402227937e-15,1
4.4529,2.13901430210741e-13,3.5264511395991e-13,1.50716420439861e-15,1
4.4629,3.85197303580743e-13,3.15280316391166e-13,3.8728129354408e-15,1
4.4729,5.33785325142179e-13,2.7995966572098e-13,5.93540047381483e-15,1
4.4829,6.61221202861827e-13,2.46702996998719e-13,7.71511012593621e-15,1
4.4929,7.69034003093934e-13,2.15512803681872e-13,9.23184116424538e-15,1
4.5029,8.58718105862163e-13,1.86376234251254e-13,1.050509685094e-14,1
4.5129,9.31726347500029e-13,1.59266968651072e-13,1.15538883564645e-14,1
4.5229,9.89464262659314e-13,1.34146974845225e-13,1.23966534260732e-14,1
4.5329,1.03328533990943e-12,1.10968146620845e-13,1.30511886735582e-14,1
4.5429,1.06448720773198e-12,8.96738245037882e-14,1.35345944121856e-14,1
4.5529,1.08430867060218e-12,7.02002022857713e-14,1.38632309681742e-14,1
4.5629,1.09392751798591e-12,5.24776222057816e-14,1.40526854609287e-14,1
4.5729,1.09445903241613e-12,3.64317622861044e-14,1.41177480760027e-14,1
4.5829,1.08695512629741e-12,2.19847197023403e-14,1.40723969007683e-14,1
4.5929,1.07240404068059e-12,9.05599437351661e-15,1.39297904384398e-14,1
4.6029,1.05173054291135e-12,-2.43662280101188e-15,1.37022669629043e-14,1
4.6129,1.02579656375243e-12,-1.25762524507814e-14,1.34013499242796e-14,1
4.6229,9.95402218278856e-13,-2.14462152565992e-14,1.30377586628331e-14,1
4.6329,9.61287158521004e-13,-2.91294016763632e-14,1.26214237364676e-14,1
4.6429,9.24132209457578e-13,-3.5707718031796e-14,1.21615062140938e-14,1
4.6529,8.84561243519427e-13,-4.12616041198565e-14,1.16664203335625e-14,1
4.6629,8.43143252236792e-13,-4.58696175533834e-14,1.11438589681808e-14,1
4.6729,8.00394577032536e-13,-4.96080801065132e-14,1.06008213899697e-14,1
4.6829,7.56781264419015e-13,-5.25507814375817e-14,1.00436428605539e-14,1
4.6929,7.12721513986377e-13,-5.47687356817961e-14,9.47802562176247e-15,1
4.7029,6.68588190566799e-13,-5.63299865445049e-14,8.90907089753586e-15,1
4.7129,6.24711374816227e-13,-5.72994566801574e-14,8.34131155649605e-15,1
4.7229,5.81380929167967e-13,-5.77388373090994e-14,7.77874512045851e-15,1
4.7329,5.3884905867797e-13,-5.7706514201487e-14,7.2248668382113e-15,1
4.7429,4.97332848698294e-13,-5.72575263423578e-14,6.68270257601953e-15,1
4.7529,4.57016763582705e-13,-5.64435537820397e-14,6.15484130652522e-15,1
4.7629,4.18055092747492e-13,-5.53129313696027e-14,5.64346700600417e-15,1
4.7729,3.80574332383124e-13,-5.39106852621541e-14,5.15038979633109e-15,1
4.7829,3.44675492941044e-13,-5.22785892978447e-14,4.67707619251991e-15,1
4.7929,3.10436324208007e-13,-5.04552385140768e-14,4.22467833938721e-15,1
4.8029,2.77913451332081e-13,-4.84761372833314e-14,3.79406214178128e-15,1
4.8129,2.47144416584111e-13,-4.63737997261992e-14,3.38583421198189e-15,1
4.8229,2.18149622931285e-13,-4.41778602436667e-14,3.00036757536964e-15,1
4.8329,1.90934176670566e-13,-4.19151921876994e-14,2.63782609135296e-15,1
4.8429,1.65489627424958e-13,-3.96100328600261e-14,2.29818756089871e-15,1
4.8529,1.41795604750459e-13,-3.7284113193224e-14,1.98126550490945e-15,1
4.8629,1.19821351442211e-13,-3.49567906253141e-14,1.68672960920527e-15,1
4.8729,9.95271543706618e-14,-3.26451838287841e-14,1.41412484207497e-15,1
4.8829,8.08656743285592e-14,-3.03643080970189e-14,1.16288925933947e-15,1
4.8929,6.37831769333286e-14,-2.81272103254056e-14,9.32370519696413e-16,1
4.9029,4.82206671126926e-14,-2.59451026507997e-14,7.2184113986576e-16,1
4.9129,3.41149301101445e-14,-2.38274939315986e-14,5.30512524807617e-16,1
4.9229,2.13994822867568e-14,-2.17823183614091e-14,3.57547813109947e-16,1
4.9329,1.00054352723135e-14,-1.98160606123195e-14,2.02073581617199e-16,1
4.9429,-1.37722762745673e-16,-1.79338769992451e-14,6.31904565616114e-17,1
4.9529,-9.10142477744371e-15,-1.61397122448838e-14,-6.00173190653231e-17,1
4.9629,-1.69573974176157e-14,-1.44364115057244e-14,-1.68473310338094e-16,1
4.9729,-2.37771043311639e-14,-1.28258273935219e-14,-2.63101254618001e-16,1
4.9829,-2.96312560761425e-14,-1.13089217939747e-14,-3.44818311659084e-16,1
4.9929,-3.45893824553405e-14,-9.88586234527432e-15,-4.14529145851488e-16,1
